"","AbsoluteCS","Acceleration.forward","Acceleration.side","Acceleration.up","Rotation.roll","Rotation.pitch","Rotation.yaw","imuRotation.pitch","imuRotation.roll","imuRotation.yaw","RawPlayerLoad","SmoothedPlayerLoad"
"107",167277493714,-0.830544,-0.005808,0.564828,19.398,7.869,-26.108,5.9114733,-9.466863,-31.54781,0.0107421875,0.07177933
"108",167277493715,-0.83731997,0.006292,0.556116,20.618,10.248,-29.402,8.043964,-11.51337,-34.602573,0.0126953125,0.07326
"109",167277493716,-0.836352,-0.00484,0.55127597,22.265,12.139,-32.879,9.639723,-13.466541,-38.076797,0.0053710938,0.074730664
"110",167277493717,-0.83489996,-0.015488,0.536272,23.729,13.359,-37.088,10.48527,-16.130693,-41.796036,0.011230469,0.07619
"111",167277493718,-0.82957596,-0.039688,0.521752,25.437,14.152,-40.077,10.911679,-17.703253,-44.95572,0.01953125,0.077638
"112",167277493719,-0.819896,-0.054208,0.524656,26.413,14.335,-41.846,10.78971,-18.692219,-46.780437,0.016113281,0.07907533
"113",167277493720,-0.81312,-0.073568,0.539176,27.511,13.969,-43.737,10.066822,-19.683392,-48.74563,0.018554688,0.08049467
"114",167277493721,-0.81553996,-0.07502,0.531432,28.548,13.481,-44.042,9.323332,-19.427917,-49.71976,0.008300781,0.08189
"115",167277493722,-0.809248,-0.087604,0.52368796,28.975,12.932,-44.774002,8.486252,-19.908768,-50.429394,0.012207031,0.08325666
"116",167277493723,-0.8107,-0.107448,0.52320397,29.829,12.017,-45.445,7.239635,-20.058558,-51.426334,0.015136719,0.08458933
"117",167277493724,-0.807796,-0.111804,0.519816,30.439001,10.919,-46.116,5.809037,-20.32382,-52.207657,0.009765625,0.085882664
"118",167277493725,-0.80973196,-0.095832,0.530464,30.683,9.516,-47.031002,4.084672,-20.955528,-52.80244,0.0048828125,0.087133996
"119",167277493726,-0.78456396,-0.081312,0.541596,31.049,9.577,-48.739002,3.7424705,-22.19041,-54.081696,0.017089844,0.088341996
"120",167277493727,-0.77004397,-0.071148,0.56531197,31.293001,8.418,-50.996002,2.1269252,-23.865362,-55.467358,0.022949219,0.089504674
"121",167277493728,-0.75746,-0.063888,0.589512,31.842001,9.455,-54.839,2.4893007,-26.737766,-58.2196,0.024902344,0.09062199
"122",167277493729,-0.7502,-0.076472,0.603064,32.757,11.224,-59.658,3.3657026,-30.226467,-61.912106,0.019042969,0.091695994
"123",167277493730,-0.77343196,-0.059047997,0.68244,33.123,11.529,-64.66,2.7475615,-34.031,-65.15604,0.05078125,0.09272333
"124",167277493731,-0.729388,-0.01936,0.70567197,33.123,15.494,-68.015,5.942147,-36.892075,-67.578865,0.04736328,0.0937
"125",167277493732,-0.705188,-0.054692,0.64614,33.367,19.581,-69.479004,9.352753,-38.173126,-69.13352,0.026855469,0.094624005
"126",167277493733,-0.64856,-0.117128,0.564344,36.356,25.742,-72.224,14.317617,-39.17689,-73.89785,0.07324219,0.095498666
"127",167277493734,-0.64662397,-0.25893998,0.560956,39.589,30.805,-74.603004,17.901981,-39.75647,-78.61799,0.09716797,0.096326
"128",167277493735,-0.679052,-0.27346,0.59096396,42.578,33.367,-73.749,19.4332,-37.712914,-81.0262,0.051757812,0.09710934
"129",167277493736,-0.720676,-0.182468,0.59774,43.005,33.855,-71.736,19.49664,-36.092945,-80.36681,0.03515625,0.09784866
"130",167277493737,-0.74535996,-0.134552,0.615164,42.09,34.221,-72.163,19.269539,-37.215675,-79.96138,0.045410156,0.098548
"131",167277493738,-0.757944,-0.115191996,0.596772,40.260002,35.563,-73.200005,19.993187,-39.488316,-79.276634,0.032714844,0.09921267
"132",167277493739,-0.74294,-0.15488,0.576444,39.65,37.393,-74.481,20.944962,-41.337612,-79.8141,0.014160156,0.09984333
"133",167277493740,-0.749232,-0.212476,0.561924,39.162,39.65,-73.688,22.552109,-41.53456,-79.38506,0.036621094,0.10044333
"134",167277493741,-0.74826396,-0.259908,0.558052,40.260002,41.114002,-73.749,23.008987,-41.44191,-80.64303,0.041503906,0.101012
"135",167277493742,-0.76229995,-0.28265598,0.5324,41.968002,42.822,-73.444,23.680164,-40.798553,-82.24224,0.036132812,0.101548664
"136",167277493743,-0.760848,-0.284592,0.49609998,44.286,42.944,-73.078,22.735123,-39.654755,-84.002655,0.03125,0.10205667
"137",167277493744,-0.787952,-0.27152398,0.48061198,46.177002,42.456,-72.834,21.255621,-38.772552,-85.34931,0.025878906,0.102542
"138",167277493745,-0.78456396,-0.288948,0.48496798,47.824,42.09,-72.895004,19.828697,-38.277386,-86.68361,0.0126953125,0.103005335
"139",167277493746,-0.79569596,-0.284592,0.485452,49.471,41.48,-73.200005,18.146702,-37.907085,-88.090645,0.0087890625,0.10344733
"140",167277493747,-0.81795996,-0.2783,0.49755198,50.813,40.931,-73.749,16.533548,-37.89736,-89.36808,0.015625,0.10386866
"141",167277493748,-0.821832,-0.265716,0.526592,52.46,41.236,-73.81,15.860546,-37.34803,-90.85122,0.020507812,0.104270004
"142",167277493749,-0.830544,-0.265232,0.516428,55.571,41.419,-75.884,14.370318,-37.64639,-94.54257,0.009277344,0.104652
"143",167277493750,-0.850872,-0.27442798,0.46657598,57.096,41.236,-77.531,12.766832,-38.47253,-96.58306,0.028808594,0.105020665
"144",167277493751,-0.83247995,-0.30976,0.438988,56.364002,40.260002,-79.178,10.561799,-40.401726,-96.55607,0.032226562,0.10538
"145",167277493752,-0.82667196,-0.32766798,0.40172,53.131,38.796,-79.727,8.444432,-42.74528,-93.73347,0.037109375,0.105733335
"146",167277493753,-0.80101997,-0.342188,0.400268,49.349,36.295002,-78.385,5.933672,-43.54117,-89.251434,0.026855469,0.10608599
"147",167277493754,-0.792308,-0.318472,0.42834,45.384,34.77,-76.555,4.6619225,-44.087513,-84.639755,0.014160156,0.10644333
"148",167277493755,-0.788436,-0.28991598,0.435116,41.541,33.916,-75.335,3.9487448,-45.135544,-80.6133,0.019042969,0.10680533
"149",167277493756,-0.793276,-0.276848,0.465608,38.674,34.038002,-75.884,3.5616293,-47.224045,-78.5484,0.024414062,0.107172005
"150",167277493757,-0.774884,-0.276364,0.46947998,36.600002,34.953,-77.409004,3.4474192,-49.812572,-77.84761,0.015625,0.10754534
"151",167277493758,-0.768108,-0.298628,0.482548,35.563,35.929,-78.751,3.185625,-51.640083,-77.97751,0.015625,0.107928
"152",167277493759,-0.75600797,-0.329604,0.47770798,35.624,36.478,-77.775,3.0110874,-50.88773,-77.78199,0.022460938,0.10832067
"153",167277493760,-0.75262,-0.37122798,0.477224,36.478,35.563,-77.104004,1.2133789,-49.68134,-77.91465,0.03173828,0.10873
"154",167277493761,-0.710028,-0.41188398,0.472868,35.99,34.709,-74.603004,0.30386734,-47.650177,-76.12472,0.044433594,0.109161995
"155",167277493762,-0.721644,-0.39349198,0.48883998,35.075,33.55,-70.15,0.045200348,-44.188538,-72.96747,0.011230469,0.109625995
"156",167277493763,-0.720676,-0.38816798,0.50336,34.953,33.672,-67.71,0.2667694,-42.181,-71.83907,0.011230469,0.110132
"157",167277493764,-0.71438396,-0.38090798,0.52272,33.428,34.16,-65.331,1.1506615,-41.07644,-69.74151,0.015625,0.110686
"158",167277493765,-0.70276797,-0.351868,0.53966,32.33,35.014,-63.806,2.1044865,-40.527607,-68.523705,0.024414062,0.11128733
"159",167277493766,-0.707124,-0.346544,0.55175996,31.171,35.929,-63.379,2.752491,-40.89048,-67.82193,0.017089844,0.11193933
"160",167277493767,-0.69938,-0.333476,0.559504,30.317,36.905,-62.891,3.4736671,-41.067814,-67.36278,0.015625,0.11264
"161",167277493768,-0.70325196,-0.339768,0.550792,29.402,37.149002,-62.342,3.530342,-41.087288,-66.56141,0.001953125,0.113384664
"162",167277493769,-0.71728796,-0.349932,0.56579596,28.914,36.173,-59.78,3.2209072,-38.99742,-64.70689,0.0107421875,0.11417133
"163",167277493770,-0.724064,-0.35573998,0.55998796,28.853,36.234,-58.194,3.4307003,-37.69447,-64.02575,0.0078125,0.11500201
"164",167277493771,-0.739068,-0.412852,0.556116,29.036001,36.783,-55.510002,4.4453125,-35.494358,-63.228397,0.034179688,0.11588067
"165",167277493772,-0.72358,-0.433664,0.519332,29.463001,36.783,-51.057,5.666977,-31.691832,-61.57426,0.032714844,0.11680933
"166",167277493773,-0.72116,-0.45544398,0.500456,28.487,37.515,-46.665,7.87381,-28.943058,-59.133827,0.030273438,0.11778667
"167",167277493774,-0.734712,-0.458832,0.482548,26.047,39.406002,-41.907,11.640675,-27.087523,-55.841175,0.022460938,0.118809335
"168",167277493775,-0.75068396,-0.45979998,0.47432,21.716,40.748,-35.99,15.925871,-25.31954,-50.32448,0.017578125,0.11987467
"169",167277493776,-0.78698397,-0.452056,0.43705198,16.348,41.114002,-29.036001,20.13095,-23.153137,-43.120586,0.03515625,0.12098267
"170",167277493777,-0.82522,-0.425436,0.400268,11.102,40.321,-26.108,21.691753,-23.828087,-37.314285,0.04638672,0.122128665
"171",167277493778,-0.86636,-0.37800398,0.38671598,5.551,35.807,-21.899,20.722923,-22.7309,-29.092747,0.052734375,0.12330666
"172",167277493779,-0.872168,-0.397364,0.37413198,2.135,32.94,-22.265,18.748524,-24.399973,-25.267887,0.026367188,0.124514
"173",167277493780,-0.869264,-0.41333598,0.38816798,-0.122,29.463001,-20.130001,17.071592,-23.229805,-21.029432,0.009765625,0.12574866
"174",167277493781,-0.86297196,-0.387684,0.39929998,-0.244,28.609001,-21.106,15.863341,-23.961464,-20.933239,0.011230469,0.12701134
"175",167277493782,-0.858132,-0.393008,0.429792,0.183,28.731,-22.509,15.166882,-24.962196,-21.88638,0.018554688,0.12830134
"176",167277493783,-0.864424,-0.349932,0.409948,0.549,29.951,-25.681,14.6725025,-27.698387,-23.966537,0.0234375,0.12961534
"177",167277493784,-0.802472,-0.362032,0.38962,0.488,30.195,-30.134,12.815964,-31.45377,-25.815609,0.033203125,0.13095134
"178",167277493785,-0.800052,-0.39203998,0.401236,0.42700002,28.67,-33.245,9.960418,-33.681343,-26.338917,0.020507812,0.13230866
"179",167277493786,-0.81844395,-0.42591998,0.38526398,1.281,27.877,-35.319,7.9061728,-34.757973,-27.487728,0.025390625,0.13368867
"180",167277493787,-0.832964,-0.48206398,0.391556,2.562,26.108,-35.624,5.656185,-33.911896,-27.843353,0.041503906,0.13508734
"181",167277493788,-0.786016,-0.502392,0.380424,3.782,25.559,-35.258,4.7362003,-32.850784,-28.444447,0.036132812,0.13649933
"182",167277493789,-0.740036,-0.527076,0.381392,3.721,23.912,-33.977,3.6301203,-31.436672,-27.17763,0.04345703,0.137922
"183",167277493790,-0.72261196,-0.53966,0.38962,2.257,23.729,-32.025,4.4621735,-30.626888,-25.215927,0.03173828,0.13935
"184",167277493791,-0.704704,-0.572088,0.393976,-0.122,22.997,-29.951,5.1658497,-30.077744,-22.23921,0.033203125,0.14077933
"185",167277493792,-0.71728796,-0.612744,0.43705198,-1.83,22.814001,-26.047,7.069412,-27.867281,-19.383297,0.041503906,0.14220199
"186",167277493793,-0.86152,-0.65533596,0.423984,-2.379,21.106,-21.533,7.775711,-24.163128,-16.44612,0.083496094,0.14360467
"187",167277493794,-0.72261196,-0.695992,0.37752,-3.782,19.886,-15.067,10.115324,-19.52284,-12.381842,0.05908203,0.14497867
"188",167277493795,-0.61322796,-0.69696,0.391556,-4.697,20.496,-5.368,15.523386,-12.606176,-8.430427,0.07763672,0.146322
"189",167277493796,-0.677116,-0.656788,0.373648,-3.4160001,22.57,1.525,20.225374,-7.122102,-7.975553,0.015625,0.14763066
"190",167277493797,-0.75600797,-0.538692,0.408496,-2.196,21.655,4.392,20.547178,-3.9497304,-7.433994,0.079589844,0.14890133
"191",167277493798,-0.797148,-0.46947998,0.39446,-1.586,19.825,5.978,19.668348,-1.8353184,-6.408603,0.079589844,0.150132
"192",167277493799,-0.779724,-0.513524,0.393008,-2.562,16.287,8.357,18.22751,0.5370146,-3.02311,0.0126953125,0.151322
"193",167277493800,-0.73374397,-0.56821597,0.439472,-3.111,14.274,12.505,18.786562,4.105424,-0.10500479,0.0390625,0.15246867
"194",167277493801,-0.738584,-0.55417997,0.45012,-2.7450001,13.969,16.348,20.324127,7.4530106,1.1434708,0.017578125,0.15356733
"195",167277493802,-0.765204,-0.50965196,0.42834,-2.257,13.786,19.337,21.485016,10.184089,1.9354124,0.023925781,0.15460867
"196",167277493803,-0.73374397,-0.48351598,0.417208,-2.806,14.03,21.594,22.917091,11.676012,3.0810852,0.026367188,0.15558466
"197",167277493804,-0.70615596,-0.46802798,0.40897998,-3.477,15.189,25.01,25.690125,13.781297,4.2882376,0.028808594,0.15649399
"198",167277493805,-0.71147996,-0.459316,0.393976,-4.1480002,16.775,29.829,29.464697,16.93249,5.787792,0.018066406,0.15733933
"199",167277493806,-0.714868,-0.453508,0.35332,-4.209,18.788,34.587,33.34241,20.304352,6.5560837,0.028320312,0.158118
"200",167277493807,-0.749232,-0.453508,0.334444,-3.477,20.435,38.491,36.244236,23.55431,6.541087,0.028320312,0.15883267
"201",167277493808,-0.76762396,-0.45834798,0.34460798,-2.379,22.143,41.175,38.482136,26.021404,5.7762203,0.018066406,0.159486
"202",167277493809,-0.810216,-0.44140798,0.349448,-0.42700002,24.583,41.846,40.129658,27.09944,3.2902222,0.03173828,0.16007732
"203",167277493810,-0.818928,-0.401236,0.327184,1.952,25.742,40.321,39.576458,26.941776,0.29774284,0.033203125,0.16060734
"204",167277493811,-0.81844395,-0.335896,0.30249998,3.4160001,26.718,37.332,38.485073,25.15343,-2.324398,0.05029297,0.161076
"205",167277493812,-0.80682796,-0.305888,0.30734,3.4160001,27.267,33.672,37.198822,22.163548,-3.7398796,0.037597656,0.16147734
"206",167277493813,-0.814572,-0.28555998,0.29282,1.769,26.779001,30.561,35.769897,19.105377,-3.1174383,0.029785156,0.16180268
"207",167277493814,-0.83780396,-0.283624,0.281204,0.305,25.01,28.243,33.562485,17.130814,-1.8318129,0.021972656,0.162052
"208",167277493815,-0.847,-0.30104798,0.274912,-1.0370001,22.692,25.193,30.558365,14.711695,-0.66486645,0.013671875,0.16222666
"209",167277493816,-0.828608,-0.344124,0.259424,-2.379,20.618,24.522,28.787691,14.21448,1.1435223,0.026367188,0.16232334
"210",167277493817,-0.841676,-0.43076,0.280236,-3.4160001,19.154,26.84,28.713112,16.225082,3.3517952,0.056640625,0.162344
"211",167277493818,-0.862488,-0.50336,0.28072,-4.88,18.178,31.720001,30.227259,20.11863,6.4781294,0.06591797,0.16229066
"212",167277493819,-0.838772,-0.55998796,0.295724,-7.198,16.165,38.247,31.71626,25.366598,11.25017,0.061523438,0.16216467
"213",167277493820,-0.836352,-0.561924,0.299112,-10.736,12.078,45.689,32.01809,31.503998,18.192438,0.029785156,0.16196801
"214",167277493821,-0.86345595,-0.452056,0.31072798,-15.189,6.344,49.41,29.43478,34.58479,25.490913,0.04638672,0.16170134
"215",167277493822,-0.84941995,-0.25748798,0.362516,-18.666,1.952,47.641,25.331203,33.027153,29.823349,0.12695312,0.16136533
"216",167277493823,-0.864424,-0.07502,0.432212,-22.326,1.0370001,40.016,21.966755,25.363758,31.224144,0.16308594,0.16096134
"217",167277493824,-0.849904,-0.092443995,0.46947998,-26.413,5.124,34.709,24.193455,18.230028,31.795597,0.07714844,0.16049066
"218",167277493825,-0.86636,-0.21634799,0.44140798,-28.426,8.845,35.38,27.967628,17.291317,32.50906,0.036621094,0.15995334
"219",167277493826,-0.870232,-0.34025198,0.395428,-27.084,12.383,35.319,30.594204,17.126842,30.082882,0.084472656,0.15934734
"220",167277493827,-0.886688,-0.36832398,0.35428798,-24.827,14.274,33.916,31.085037,16.561714,27.015785,0.06298828,0.15867667
"221",167277493828,-0.866844,-0.3872,0.328636,-22.204,15.189,32.208,30.55026,16.068323,23.865658,0.044921875,0.15794599
"222",167277493829,-0.85764796,-0.334928,0.33396,-20.191,16.409,29.829,30.204405,14.641322,20.976826,0.016113281,0.15715733
"223",167277493830,-0.87458795,-0.34460798,0.307824,-19.093,17.507,26.901001,29.825645,12.37136,18.763842,0.019042969,0.15631266
"224",167277493831,-0.89394796,-0.33396,0.30395198,-19.154,17.446001,23.851,28.657665,9.802452,17.965502,0.017089844,0.155414
"225",167277493832,-0.894432,-0.40075198,0.308792,-19.459,17.141,23.119,28.17402,9.228387,18.111217,0.032714844,0.154468
"226",167277493833,-0.867812,-0.45738,0.33202398,-19.276001,16.226,24.4,27.737244,10.743595,18.58569,0.047851562,0.15348266
"227",167277493834,-0.838288,-0.43802,0.33734798,-18.788,17.995,27.511,30.264956,13.389727,18.395977,0.024414062,0.15246134
"228",167277493835,-0.810216,-0.35816,0.334928,-19.459,21.411,27.755001,33.554306,12.68476,17.90613,0.043945312,0.15140267
"229",167277493836,-0.810216,-0.318472,0.310244,-20.130001,23.668001,23.546,34.296032,8.266682,16.59065,0.041503906,0.15030867
"230",167277493837,-0.82764,-0.31363198,0.28072,-21.472,25.864,21.35,35.853176,5.433424,16.457323,0.029296875,0.14918
"231",167277493838,-0.82038,-0.320408,0.23473999,-22.204,27.572,19.154,36.843925,2.9436169,15.936398,0.033691406,0.14801933
"232",167277493839,-0.818928,-0.329604,0.219736,-22.448,28.609001,18.056,37.48622,1.7661257,15.494226,0.023925781,0.14683467
"233",167277493840,-0.805376,-0.35283598,0.21441199,-21.35,29.585001,17.202,37.842705,1.2489433,13.905878,0.020507812,0.14563267
"234",167277493841,-0.819412,-0.36687198,0.212476,-19.398,31.171,15.860001,38.38544,0.40768814,11.218079,0.015136719,0.14441934
"235",167277493842,-0.83006,-0.381392,0.194568,-18.056,33.245,14.396,39.481728,-0.90973854,8.880317,0.020019531,0.14320534
"236",167277493843,-0.84312797,-0.392524,0.145684,-17.324,35.075,12.688,40.422245,-2.6270046,7.1065507,0.03564453,0.14200532
"237",167277493844,-0.841192,-0.400268,0.095348,-16.836,36.356,11.102,40.958138,-4.196942,5.768958,0.04248047,0.14082666
"238",167277493845,-0.841676,-0.38478,0.053724,-16.958,37.698,9.6380005,41.737133,-5.8631744,5.0239034,0.041503906,0.139672
"239",167277493846,-0.82618797,-0.354772,0.018392,-17.934,38.003002,6.771,41.321556,-8.814965,5.150626,0.041992188,0.13854733
"240",167277493847,-0.82086396,-0.328152,-0.015004,-18.971,37.393,3.904,40.095318,-11.5447035,5.6976213,0.041992188,0.13746001
"241",167277493848,-0.80101997,-0.306372,-0.047431998,-20.069,35.563,1.281,37.867905,-13.734779,6.8198442,0.041992188,0.13642
"242",167277493849,-0.81312,-0.30734,-0.052756,-20.862,33.367,-2.928,34.69691,-17.21584,7.542706,0.020507812,0.13543934
"243",167277493850,-0.823284,-0.337832,-0.05808,-21.472,32.818,-6.527,33.159485,-20.540745,7.693905,0.016113281,0.134522
"244",167277493851,-0.838772,-0.38478,-0.049367998,-21.411,33.123,-9.211,32.493847,-23.111639,7.099898,0.03173828,0.133678
"245",167277493852,-0.853776,-0.42737198,-0.030976,-20.801,32.879,-10.004,31.801994,-23.678558,6.4613996,0.03955078,0.13292333
"246",167277493853,-0.847,-0.43995598,-0.0121,-19.398,33.245,-10.431,31.535582,-23.908363,4.9209833,0.02734375,0.13227467
"247",167277493854,-0.83538395,-0.455928,0.021296,-17.385,33.977,-11.407001,31.1865,-24.646795,2.5945673,0.03125,0.131748
"248",167277493855,-0.84361196,-0.47238398,0.0484,-15.25,35.563,-12.566,31.4468,-25.81206,-0.17469835,0.030761719,0.13136467
"249",167277493856,-0.85764796,-0.501908,0.0363,-12.688,37.393,-12.871,32.049088,-26.203869,-3.3313327,0.025390625,0.13115667
"250",167277493857,-0.86539197,-0.534336,-0.00726,-10.919,38.125,-13.542,31.739225,-26.82567,-5.397317,0.03515625,0.13115066
"251",167277493858,-0.87942797,-0.547404,-0.041624,-8.418,37.332,-13.237,30.188753,-25.93303,-7.4750514,0.03515625,0.13137466
"252",167277493859,-0.87942797,-0.556116,-0.063404,-6.1,37.027,-13.298,28.948275,-25.592848,-9.594246,0.028320312,0.13186666
"253",167277493860,-0.87119997,-0.56531197,-0.085184,-3.599,36.356,-12.566,27.609268,-24.375565,-11.669468,0.025390625,0.13265467
"254",167277493861,-0.877976,-0.57934797,-0.09438,-1.464,35.624,-11.102,26.614323,-22.54866,-13.330536,0.020019531,0.13374667
"255",167277493862,-0.898788,-0.581284,-0.082279995,0.793,35.441,-10.248,25.808428,-21.440979,-15.35984,0.013671875,0.13519333
"256",167277493863,-0.903628,-0.60209596,-0.089056,3.355,35.441,-8.418,25.411152,-19.461699,-17.711557,0.016113281,0.13705334
"257",167277493864,-0.90507996,-0.620972,-0.105027996,5.673,35.563,-7.076,24.990965,-18.039337,-19.925198,0.01953125,0.139384
"258",167277493865,-0.903144,-0.64420396,-0.121,7.9300003,34.404,-4.941,23.838367,-15.453681,-21.537169,0.0234375,0.14226933
"259",167277493866,-0.904596,-0.685344,-0.126324,10.553,33.123,-1.83,22.850752,-11.864895,-23.428944,0.032226562,0.14579266
"260",167277493867,-0.901208,-0.722128,-0.149556,12.81,31.781,1.952,22.2459,-7.71924,-24.969425,0.037597656,0.15003733
"261",167277493868,-0.85764796,-0.715836,-0.137456,14.701,30.683,6.71,22.44273,-2.8363314,-26.284395,0.026367188,0.15506333
"262",167277493869,-0.839256,-0.684376,-0.119548,16.104,30.683,10.065001,23.18012,0.27749872,-27.653118,0.023925781,0.16092466
"263",167277493870,-0.847968,-0.632104,-0.118095994,17.507,30.5,12.3220005,23.335302,2.4776187,-28.946537,0.033203125,0.16768333
"264",167277493871,-0.855228,-0.550792,-0.129228,18.300001,30.378,13.42,23.316853,3.5045362,-29.695993,0.057617188,0.17536667
"265",167277493872,-0.850388,-0.505296,-0.126324,19.154,29.402,13.542,22.182558,4.0093904,-30.109774,0.051757812,0.18399134
"266",167277493873,-0.847968,-0.518848,-0.126324,20.496,29.158,12.444,20.9126,3.2041311,-31.265396,0.016601562,0.19362934
"267",167277493874,-0.82909197,-0.581768,-0.124872,23.119,28.67,12.261,19.294935,3.530198,-33.49675,0.026855469,0.20433533
"268",167277493875,-0.82764,-0.63888,-0.129228,26.23,28.609001,13.237,18.292542,4.8046618,-36.386868,0.041992188,0.21612601
"269",167277493876,-0.818928,-0.685828,-0.153912,29.219,28.243,14.396,17.142002,6.330699,-39.04787,0.046875,0.229042
"270",167277493877,-0.81263596,-0.691152,-0.17859599,32.452,28.304,16.104,16.460928,8.201489,-42.135036,0.030761719,0.24312866
"271",167277493878,-0.802956,-0.684376,-0.1936,35.258,28.365,18.605,16.297367,10.700236,-44.874794,0.01953125,0.25840402
"272",167277493879,-0.79859996,-0.67517996,-0.2057,37.515,28.914,21.289,16.84121,13.052062,-47.35645,0.015136719,0.27486068
"273",167277493880,-0.80828,-0.64662397,-0.21005599,39.65,28.365,23.424,16.342657,15.340507,-49.223625,0.017578125,0.29249465
"274",167277493881,-0.817476,-0.62726396,-0.202312,41.48,27.633,25.559,15.853608,17.662174,-50.73605,0.018066406,0.31130332
"275",167277493882,-0.808764,-0.6171,-0.207636,43.066,27.023,26.413,14.993788,18.746937,-52.022194,0.013183594,0.33128533
